Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-16,2024,7,16,,27.8,,15.5,,21.7,,0.0,,3.7,,,,,,0.0,,,,8.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-17,2024,7,17,,30.7,,16.0,,23.4,,0.0,,5.4,,,,,,0.0,,,,17.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-18,2024,7,18,,31.6,,15.3,,23.4,,0.0,,5.4,,,,,,0.0,,,,23.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-19,2024,7,19,,31.7,,13.9,,22.8,,0.0,,4.8,,,,,,0.0,,,,32.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-20,2024,7,20,,29.9,,14.7,,22.3,,0.0,,4.3,,,,,,0.0,,,,35.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-21,2024,7,21,,32.2,,14.0,,23.1,,0.0,,5.1,,,,,,0.0,,,,12.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-22,2024,7,22,,31.7,,16.3,,24.0,,0.0,,6.0,,,,,,0.0,,,,15.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-23,2024,7,23,,34.1,,15.7,,24.9,,0.0,,6.9,,,,,,0.0,,,,3.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-24,2024,7,24,,32.1,,18.9,,25.5,,0.0,,7.5,,,,,,0.0,,,,34.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-25,2024,7,25,,20.7,,13.5,,17.1,,0.9,,0.0,,,,,,0.0,,,,28.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-26,2024,7,26,,22.5,,12.7,,17.6,,0.4,,0.0,,,,,,0.0,,,,27.0,,53.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-27,2024,7,27,,22.3,,8.3,,15.3,,2.7,,0.0,,,,,,0.4,,,,32.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-28,2024,7,28,,25.9,,10.5,,18.2,,0.0,,0.2,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-29,2024,7,29,,27.9,,10.3,,19.1,,0.0,,1.1,,,,,,0.0,,,,26.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-30,2024,7,30,,26.2,,12.7,,19.5,,0.0,,1.5,,,,,,0.0,,,,32.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-07-31,2024,7,31,,30.0,,14.0,,22.0,,0.0,,4.0,,,,,,0.0,,,,29.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-01,2024,8,1,,30.9,,10.7,,20.8,,0.0,,2.8,,,,,,0.0,,,,18.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-02,2024,8,2,,28.0,,11.9,,20.0,,0.0,,2.0,,,,,,0.0,,,,35.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-03,2024,8,3,,27.8,,13.0,,20.4,,0.0,,2.4,,,,,,0.0,,,,36.0,,64.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-04,2024,8,4,,25.1,,10.9,,18.0,,0.0,,0.0,,,,,,0.0,,,,16.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-05,2024,8,5,,24.3,,11.4,,17.8,,0.2,,0.0,,,,,,56.0,,,,33.0,,63.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-06,2024,8,6,,16.5,,12.3,,14.4,,3.6,,0.0,,,,,,6.8,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-07,2024,8,7,,18.0,,10.4,,14.2,,3.8,,0.0,,,,,,0.4,,,,23.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-08,2024,8,8,,20.7,,6.6,,13.7,,4.3,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-09,2024,8,9,,22.6,,9.0,,15.8,,2.2,,0.0,,,,,,0.0,,,,16.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-10,2024,8,10,,23.5,,9.1,,16.3,,1.7,,0.0,,,,,,0.0,,,,15.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-11,2024,8,11,,25.2,,8.8,,17.0,,1.0,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-12,2024,8,12,,25.4,,10.0,,17.7,,0.3,,0.0,,,,,,0.0,,,,23.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-13,2024,8,13,,25.0,,9.5,,17.3,,0.7,,0.0,,,,,,0.0,,,,31.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-14,2024,8,14,,24.0,,11.4,,17.7,,0.3,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-15,2024,8,15,,24.7,,10.4,,17.5,,0.5,,0.0,,,,,,0.0,,,,16.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-16,2024,8,16,,17.9,,12.8,,15.3,,2.7,,0.0,,,,,,0.5,,,,15.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-17,2024,8,17,,22.1,,11.3,,16.7,,1.3,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-18,2024,8,18,,25.9,,9.7,,17.8,,0.2,,0.0,,,,,,0.0,,,,16.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-19,2024,8,19,,30.4,,11.1,,20.8,,0.0,,2.8,,,,,,0.0,,,,14.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-20,2024,8,20,,26.1,,12.8,,19.4,,0.0,,1.4,,,,,,0.0,,,,23.0,,39.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-21,2024,8,21,,17.9,,9.5,,13.7,,4.3,,0.0,,,,,,0.3,,,,31.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-22,2024,8,22,,21.1,,10.2,,15.6,,2.4,,0.0,,,,,,0.0,,,,9.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-23,2024,8,23,,25.6,,8.9,,17.2,,0.8,,0.0,,,,,,1.7,,,,16.0,,68.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-24,2024,8,24,,21.4,,11.2,,16.3,,1.7,,0.0,,,,,,0.0,,,,22.0,,60.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-25,2024,8,25,,22.8,,8.1,,15.4,,2.6,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-26,2024,8,26,,24.6,,7.4,,16.0,,2.0,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-27,2024,8,27,,24.2,,8.5,,16.3,,1.7,,0.0,,,,,,0.0,,,,33.0,,65.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-28,2024,8,28,,12.2,,7.0,,9.6,,8.4,,0.0,,,,,,15.2,,,,32.0,,74.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-29,2024,8,29,,22.9,,6.2,,14.5,,3.5,,0.0,,,,,,0.0,,,,27.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-30,2024,8,30,,24.9,,8.3,,16.6,,1.4,,0.0,,,,,,0.0,,,,29.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-08-31,2024,8,31,,24.4,,6.5,,15.5,,2.5,,0.0,,,,,,0.0,,,,19.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-01,2024,9,1,,30.0,,8.4,,19.2,,0.0,,1.2,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-02,2024,9,2,,30.7,,10.9,,20.8,,0.0,,2.8,,,,,,0.0,,,,35.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-03,2024,9,3,,25.0,,14.3,,19.7,,0.0,,1.7,,,,,,0.0,,,,34.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-04,2024,9,4,,18.8,,10.3,,14.6,,3.4,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-05,2024,9,5,,26.7,,7.7,,17.2,,0.8,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-06,2024,9,6,,31.6,,7.8,,19.7,,0.0,,1.7,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-07,2024,9,7,,30.5,,8.6,,19.6,,0.0,,1.6,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-08,2024,9,8,,30.0,,8.4,,19.2,,0.0,,1.2,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-09,2024,9,9,,27.7,,12.5,,20.1,,0.0,,2.1,,,,,,0.0,,,,35.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-10,2024,9,10,,16.4,,7.5,,11.9,,6.1,,0.0,,,,,,11.4,,,,17.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-11,2024,9,11,,13.7,,8.4,,11.0,,7.0,,0.0,,,,,,1.1,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-12,2024,9,12,,10.8,,9.1,,10.0,,8.0,,0.0,,,,,,39.7,,,,35.0,,49.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-13,2024,9,13,,19.0,,9.2,,14.1,,3.9,,0.0,,,,,,0.0,,,,33.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-14,2024,9,14,,15.6,,6.5,,11.1,,6.9,,0.0,,,,,,0.0,,,,35.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-15,2024,9,15,,17.9,,2.7,,10.3,,7.7,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-16,2024,9,16,,22.2,,4.6,,13.4,,4.6,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-17,2024,9,17,,19.9,,5.6,,12.8,,5.2,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-18,2024,9,18,,20.2,,5.3,,12.8,,5.2,,0.0,,,,,,0.0,,,,2.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-19,2024,9,19,,18.9,,5.5,,12.2,,5.8,,0.0,,,,,,0.0,,,,34.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-20,2024,9,20,,10.6,,4.0,,7.3,,10.7,,0.0,,,,,,10.3,,,,35.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-21,2024,9,21,,16.2,,-0.8,,7.7,,10.3,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-22,2024,9,22,,21.9,,6.3,,14.1,,3.9,,0.0,,,,,,0.3,,,,29.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-23,2024,9,23,,22.7,,4.0,,13.4,,4.6,,0.0,,,,,,0.0,,,,28.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-24,2024,9,24,,25.3,,14.3,,19.8,,0.0,,1.8,,,,,,0.0,,,,27.0,,44.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-25,2024,9,25,,28.9,,13.1,,21.0,,0.0,,3.0,,,,,,0.0,,,,24.0,,56.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-26,2024,9,26,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-27,2024,9,27,,20.2,,5.4,,12.8,,5.2,,0.0,,,,,,0.0,,,,28.0,,59.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-28,2024,9,28,,17.3,,2.0,,9.6,,8.4,,0.0,,,,,,0.0,,,,14.0,,31.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-29,2024,9,29,,12.7,,4.5,,8.6,,9.4,,0.0,,,,,,0.9,,,,1.0,,64.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-09-30,2024,9,30,,13.0,,0.9,,7.0,,11.0,,0.0,,,,,,0.0,,,,27.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-01,2024,10,1,,19.0,,4.1,,11.5,,6.5,,0.0,,,,,,0.0,,,,27.0,,68.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-02,2024,10,2,,11.1,,1.8,,6.4,,11.6,,0.0,,,,,,0.0,,,,1.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-03,2024,10,3,,12.6,,1.1,,6.9,,11.1,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-04,2024,10,4,,20.9,,-0.6,,10.1,,7.9,,0.0,,,,,,0.0,,,,30.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-05,2024,10,5,,14.2,,1.1,,7.6,,10.4,,0.0,,,,,,0.0,,,,36.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-06,2024,10,6,,18.3,,5.8,,12.1,,5.9,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-07,2024,10,7,,23.2,,4.3,,13.8,,4.2,,0.0,,,,,,0.0,,,,28.0,,40.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-08,2024,10,8,,22.1,,3.6,,12.8,,5.2,,0.0,,,,,,0.0,,,,29.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-09,2024,10,9,,13.1,,0.7,,6.9,,11.1,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-10,2024,10,10,,12.9,,-0.4,,6.3,,11.7,,0.0,,,,,,0.0,,,,34.0,,49.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-11,2024,10,11,,12.7,,-1.6,,5.6,,12.4,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-12,2024,10,12,,13.1,,-4.4,,4.4,,13.6,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-13,2024,10,13,,20.8,,-0.4,,10.2,,7.8,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-14,2024,10,14,,23.7,,4.7,,14.2,,3.8,,0.0,,,,,,0.0,,,,28.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-15,2024,10,15,,15.5,,7.2,,11.4,,6.6,,0.0,,,,,,0.0,,0.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-16,2024,10,16,,17.9,,2.7,,10.3,,7.7,,0.0,,,,,,0.0,,,,28.0,,47.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-17,2024,10,17,,10.2,,-3.5,,3.4,,14.6,,0.0,,,,,,0.0,,,,28.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-18,2024,10,18,,9.1,,-4.4,,2.4,,15.6,,0.0,,,,,,0.0,,,,19.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-19,2024,10,19,,19.0,,4.9,,11.9,,6.1,,0.0,,,,,,0.0,,,,27.0,,62.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-20,2024,10,20,,18.6,,1.3,,9.9,,8.1,,0.0,,,,,,0.0,,,,33.0,,61.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-21,2024,10,21,,7.0,,-4.4,,1.3,,16.7,,0.0,,,,,,2.4,,,,35.0,,59.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-22,2024,10,22,,5.9,,-6.0,,0.0,,18.0,,0.0,,,,,,0.0,,1.0,,30.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-23,2024,10,23,,9.8,,1.0,,5.4,,12.6,,0.0,,,,,,0.0,,,,28.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-24,2024,10,24,,9.7,,-3.5,,3.1,,14.9,,0.0,,,,,,0.0,,,,28.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-25,2024,10,25,,7.8,,-6.2,,0.8,,17.2,,0.0,,,,,,0.0,,,,18.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-26,2024,10,26,,17.7,,1.3,,9.5,,8.5,,0.0,,,,,,0.0,,,,31.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-27,2024,10,27,,18.1,,3.2,,10.6,,7.4,,0.0,,,,,,0.0,,,,28.0,,60.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-28,2024,10,28,,8.0,,-2.9,,2.6,,15.4,,0.0,,,,,,0.0,,,,33.0,,35.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-29,2024,10,29,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-30,2024,10,30,,9.7,,-7.8,,0.9,,17.1,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-10-31,2024,10,31,,4.1,,-7.1,,-1.5,,19.5,,0.0,,,,,,0.0,,,,1.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-01,2024,11,1,,4.4,,-5.1,,-0.3,,18.3,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-02,2024,11,2,,5.1,,-5.6,,-0.3,,18.3,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-03,2024,11,3,,8.6,,-9.0,,-0.2,,18.2,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-04,2024,11,4,,6.8,,-5.7,,0.5,,17.5,,0.0,,,,,,0.0,,,,35.0,,41.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-05,2024,11,5,,1.4,,-5.8,,-2.2,,20.2,,0.0,,,,,,2.1,,,,34.0,,55.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-06,2024,11,6,,12.7,,-6.5,,3.1,,14.9,,0.0,,,,,,0.0,,,,25.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-07,2024,11,7,,17.2,,7.1,,12.2,,5.8,,0.0,,,,,,0.0,,,,27.0,,68.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-08,2024,11,8,,18.2,,4.5,,11.3,,6.7,,0.0,,,,,,0.0,,,,28.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-09,2024,11,9,,12.5,,-0.6,,5.9,,12.1,,0.0,,,,,,0.0,,,,34.0,,60.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-10,2024,11,10,,4.8,,-2.1,,1.3,,16.7,,0.0,,,,,,0.0,,,,18.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-11,2024,11,11,,13.5,,-2.9,,5.3,,12.7,,0.0,,,,,,0.0,,,,28.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-12,2024,11,12,,10.3,,-1.3,,4.5,,13.5,,0.0,,,,,,0.0,,,,25.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-13,2024,11,13,,8.9,,-5.6,,1.7,,16.3,,0.0,,,,,,0.0,,,,29.0,,34.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-14,2024,11,14,,8.2,,-4.5,,1.8,,16.2,,0.0,,,,,,0.0,,,,28.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-15,2024,11,15,,0.9,,-6.8,,-3.0,,21.0,,0.0,,,,,,0.0,,,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-16,2024,11,16,,6.7,,-6.8,,-0.1,,18.1,,0.0,,,,,,0.0,,,,25.0,,37.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-17,2024,11,17,,10.7,,-2.2,,4.3,,13.7,,0.0,,,,,,0.0,,,,26.0,,59.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-18,2024,11,18,,-0.8,,-5.2,,-3.0,,21.0,,0.0,,,,,,9.7,,1.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-19,2024,11,19,,-3.1,,-9.3,,-6.2,,24.2,,0.0,,,,,,0.1,,7.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-20,2024,11,20,,-9.2,,-11.8,,-10.5,,28.5,,0.0,,,,,,0.5,,6.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-21,2024,11,21,,-9.9,,-11.9,,-10.9,,28.9,,0.0,,,,,,4.0,,9.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-22,2024,11,22,,-10.2,,-14.8,,-12.5,,30.5,,0.0,,,,,,2.8,,10.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-23,2024,11,23,,-11.5,,-13.0,,-12.3,,30.3,,0.0,,,,,,9.7,,19.0,,35.0,,45.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-24,2024,11,24,,-12.0,,-21.3,,-16.6,,34.6,,0.0,,,,,,0.0,,26.0,,34.0,,43.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-25,2024,11,25,,-13.4,,-18.8,,-16.1,,34.1,,0.0,,,,,,0.0,,24.0,,17.0,,32.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-26,2024,11,26,,-2.6,,-20.1,,-11.4,,29.4,,0.0,,,,,,0.0,,23.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-27,2024,11,27,,-7.0,,-17.8,,-12.4,,30.4,,0.0,,,,,,0.0,,22.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-28,2024,11,28,,-14.1,,-21.6,,-17.8,,35.8,,0.0,,,,,,0.0,,22.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-29,2024,11,29,,-14.7,,-17.7,,-16.2,,34.2,,0.0,,,,,,0.0,,21.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-11-30,2024,11,30,,-15.4,,-18.9,,-17.1,,35.1,,0.0,,,,,,0.1,,23.0,,35.0,,36.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-01,2024,12,1,,-15.1,,-21.7,,-18.4,,36.4,,0.0,,,,,,0.0,,22.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-02,2024,12,2,,8.3,,-18.4,,-5.0,,23.0,,0.0,,,,,,0.0,,22.0,,28.0,,51.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-03,2024,12,3,,8.4,,-1.8,,3.3,,14.7,,0.0,,,,,,0.0,,21.0,,27.0,,55.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-04,2024,12,4,,1.9,,-5.7,,-1.9,,19.9,,0.0,,,,,,0.0,,19.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-05,2024,12,5,,8.7,,-7.1,,0.8,,17.2,,0.0,,,,,,0.0,,19.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-06,2024,12,6,,10.4,,3.6,,7.0,,11.0,,0.0,,,,,,0.0,,19.0,,28.0,,58.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-07,2024,12,7,,10.4,,2.3,,6.3,,11.7,,0.0,,,,,,0.0,,13.0,,29.0,,38.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-08,2024,12,8,,6.4,,-1.3,,2.6,,15.4,,0.0,,,,,,0.2,,7.0,,35.0,,60.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-09,2024,12,9,,2.0,,-6.1,,-2.0,,20.0,,0.0,,,,,,0.0,,6.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-10,2024,12,10,,0.9,,-5.2,,-2.2,,20.2,,0.0,,,,,,0.0,,6.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-11,2024,12,11,,2.5,,-6.4,,-1.9,,19.9,,0.0,,,,,,0.0,,6.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-12,2024,12,12,,-2.8,,-9.3,,-6.1,,24.1,,0.0,,,,,,0.0,,6.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-13,2024,12,13,,7.3,,-6.3,,0.5,,17.5,,0.0,,,,,,0.0,,6.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-14,2024,12,14,,7.3,,-3.2,,2.0,,16.0,,0.0,,,,,,0.0,,6.0,,21.0,,42.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-15,2024,12,15,,3.8,,-9.6,,-2.9,,20.9,,0.0,,,,,,0.0,,6.0,,29.0,,46.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-16,2024,12,16,,-7.5,,-10.9,,-9.2,,27.2,,0.0,,,,,,0.0,,7.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-17,2024,12,17,,-10.1,,-16.5,,-13.3,,31.3,,0.0,,,,,,0.2,,7.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-18,2024,12,18,,-14.9,,-17.3,,-16.1,,34.1,,0.0,,,,,,0.0,,8.0,,34.0,,48.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-19,2024,12,19,,-6.8,,-17.2,,-12.0,,30.0,,0.0,,,,,,0.0,,7.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-20,2024,12,20,,8.7,,-12.4,,-1.9,,19.9,,0.0,,,,,,0.0,,7.0,,22.0,,33.0,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-21,2024,12,21,,6.2,,-4.8,,0.7,,17.3,,0.0,,,,,,0.0,,7.0,,,,,
-114.0,51.11,CALGARY INT'L CS,3031094,2024-12-22,2024,12,22,,7.2,,-4.0,,1.6,,16.4,,0.0,,,,,,0.0,,7.0,,33.0,,44.0,
